TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00127	IL7	0.00369354157872928	-5.60116950378816	1	1	0.0285714285714286	35	9476	3574	IL7
SM00112	CA	0.00818849866529693	-4.80502471107163	113	3	0.0857142857142857	35	9476	27253,27328,64881	PCDH17,PCDH11X,PCDH20
SM00389	HOX	0.0089613503525596	-4.71483435435973	224	4	0.114285714285714	35	9476	4212,79776,23314,8092	MEIS2,ZFHX4,SATB2,ALX1
SM00197	SAA	0.0146948276063619	-4.22025971062873	4	1	0.0285714285714286	35	9476	6289	SAA2
SM00560	LamGL	0.0146948276063619	-4.22025971062873	4	1	0.0285714285714286	35	9476	5069	PAPPA
SM01175	DUF4206	0.0183356300801403	-3.99890911316574	5	1	0.0285714285714286	35	9476	389072	PLEKHM3
SM00109	C1	0.0224830679828161	-3.79499278716474	63	2	0.0571428571428571	35	9476	23526,6769	ARHGAP45,STAC
SM01109	CUT	0.0255780701577288	-3.66601992908131	7	1	0.0285714285714286	35	9476	23314	SATB2
SM00467	GS	0.0255780701577288	-3.66601992908131	7	1	0.0285714285714286	35	9476	658	BMPR1B
SM00004	NL	0.0255780701577288	-3.66601992908131	7	1	0.0285714285714286	35	9476	5069	PAPPA
SM00537	DCX	0.0291797986972414	-3.53427863456649	8	1	0.0285714285714286	35	9476	51473	DCDC2
SM00351	PAX	0.0291797986972414	-3.53427863456649	8	1	0.0285714285714286	35	9476	5083	PAX9
SM00274	FOLN	0.0327685932734449	-3.41828474446029	9	1	0.0285714285714286	35	9476	10468	FST
SM00511	ORANGE	0.0327685932734449	-3.41828474446029	9	1	0.0285714285714286	35	9476	23462	HEY1
SM00159	PTX	0.0363444989708154	-3.31471242150813	10	1	0.0285714285714286	35	9476	4885	NPTX2
SM00615	EPH_lbd	0.0505201293504718	-2.98538342112166	14	1	0.0285714285714286	35	9476	2042	EPHA3
SM00149	PLCYc	0.0540322616133771	-2.91817397352771	15	1	0.0285714285714286	35	9476	23007	PLCH1
SM00079	PBPe	0.064493105059915	-2.74119695919033	18	1	0.0285714285714286	35	9476	2891	GRIA2
SM00918	Lig_chan-Glu_bd	0.064493105059915	-2.74119695919033	18	1	0.0285714285714286	35	9476	2891	GRIA2
SM00148	PLCXc	0.064493105059915	-2.74119695919033	18	1	0.0285714285714286	35	9476	23007	PLCH1
SM00055	FCH	0.078266239221704	-2.54763894110342	22	1	0.0285714285714286	35	9476	23526	ARHGAP45
SM00208	TNFR	0.0816786235728513	-2.50496295672644	23	1	0.0285714285714286	35	9476	60401	EDA2R
SM01411	Ephrin_rec_like	0.0884666147229861	-2.42513003290771	25	1	0.0285714285714286	35	9476	2042	EPHA3
SM00458	RICIN	0.0952058540918434	-2.35171384651403	27	1	0.0285714285714286	35	9476	114805	GALNT13
SM00451	ZnF_U1	0.105224046487247	-2.25166342602257	30	1	0.0285714285714286	35	9476	79776	ZFHX4
SM00280	KAZAL	0.115134449158168	-2.16165471039661	33	1	0.0285714285714286	35	9476	10468	FST
SM00185	ARM	0.134636377919268	-2.00517763142767	39	1	0.0285714285714286	35	9476	9576	SPAG6
SM00282	LamG	0.137845843507535	-1.98161929425176	40	1	0.0285714285714286	35	9476	23418	CRB1
SM00407	IGc1	0.144230121888229	-1.93634518629085	42	1	0.0285714285714286	35	9476	563	AZGP1
SM00360	RRM	0.173439895416437	-1.75192416372667	204	2	0.0571428571428571	35	9476	54033,132864	RBM11,CPEB2
SM00032	CCP	0.178531120905955	-1.72299234614701	53	1	0.0285714285714286	35	9476	5069	PAPPA
SM00324	RhoGAP	0.211495011108235	-1.55355386891474	64	1	0.0285714285714286	35	9476	23526	ARHGAP45
SM00233	PH	0.249372125021686	-1.38880902013956	260	2	0.0571428571428571	35	9476	389072,23007	PLEKHM3,PLCH1
SM00219	TyrKc	0.257159257747852	-1.35805970605653	80	1	0.0285714285714286	35	9476	2042	EPHA3
SM00454	SAM	0.26816761042266	-1.31614308193503	84	1	0.0285714285714286	35	9476	2042	EPHA3
SM00355	ZnF_C2H2	0.282058777109489	-1.26563980029616	730	4	0.114285714285714	35	9476	79776,7545,84107,5324	ZFHX4,ZIC1,ZIC4,PLAG1
SM00353	HLH	0.338436506565998	-1.08341877714553	111	1	0.0285714285714286	35	9476	23462	HEY1
SM00179	EGF_CA	0.360368234501094	-1.02062889669659	120	1	0.0285714285714286	35	9476	23418	CRB1
SM00239	C2	0.36514515405545	-1.00746032211061	122	1	0.0285714285714286	35	9476	23007	PLCH1
SM00028	TPR	0.374595247578399	-0.981909175709328	126	1	0.0285714285714286	35	9476	51555	PEX5L
SM00054	EFh	0.406606537908292	-0.899909298457519	140	1	0.0285714285714286	35	9476	23007	PLCH1
SM00060	FN3	0.426338553803839	-0.852521521102186	149	1	0.0285714285714286	35	9476	2042	EPHA3
SM00181	EGF	0.495289125432151	-0.702613595146533	183	1	0.0285714285714286	35	9476	23418	CRB1
SM00326	SH3	0.532012953367373	-0.631087441502	203	1	0.0285714285714286	35	9476	6769	STAC
SM00184	RING	0.591681656811586	-0.524786530605467	239	1	0.0285714285714286	35	9476	79589	RNF128
SM00220	S_TKc	0.730705138584972	-0.313745267795608	348	1	0.0285714285714286	35	9476	658	BMPR1B
SM00409	IG	0.772677253887091	-0.257893841660959	392	1	0.0285714285714286	35	9476	51599	LSR
SM00399	ZnF_C4	0.999999999973902	-2.60976343993894e-11	46	0	0	35	9476
SM00356	ZnF_C3H1	0.999999999973902	-2.60976343993894e-11	46	0	0	35	9476
SM00545	JmjN	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00509	TFS2N	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00849	Lactamase_B	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00562	NDK	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00755	Grip	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00102	ADF	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM01052	CAP_GLY	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM01190	EMP24_GP25L	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00200	SEA	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00543	MIF4G	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00855	PGAM	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00134	LU	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00045	DAGKa	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00128	IPPc	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00745	MIT	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM01017	Arrestin_C	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM01349	TOG	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00472	MIR	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00591	RWD	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00078	IlGF	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00386	HAT	0.99999999998018	-1.98199992727605e-11	10	0	0	35	9476
SM00442	FGF	0.999999999982665	-1.73345902239703e-11	22	0	0	35	9476
SM01289	PYRIN	0.999999999982665	-1.73345902239703e-11	22	0	0	35	9476
SM00513	SAP	0.999999999982665	-1.73345902239703e-11	22	0	0	35	9476
SM01379	GAGE	0.999999999982665	-1.73345902239703e-11	22	0	0	35	9476
SM00397	t_SNARE	0.999999999982665	-1.73345902239703e-11	22	0	0	35	9476
SM00034	CLECT	0.999999999987776	-1.22236615033644e-11	84	0	0	35	9476
SM00064	FYVE	0.999999999987912	-1.20876836682893e-11	29	0	0	35	9476
SM00558	JmjC	0.999999999987912	-1.20876836682893e-11	29	0	0	35	9476
SM00314	RA	0.999999999987912	-1.20876836682893e-11	29	0	0	35	9476
SM00165	UBA	0.999999999987912	-1.20876836682893e-11	29	0	0	35	9476
SM00150	SPEC	0.999999999987912	-1.20876836682893e-11	29	0	0	35	9476
SM00235	ZnMc	0.999999999987912	-1.20876836682893e-11	29	0	0	35	9476
SM00037	CNX	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM01392	MAGE_N	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00231	FA58C	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00253	SOCS	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM01089	Connexin_CCC	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00651	Sm	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00229	RasGEFN	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00063	FRI	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00547	ZnF_RBZ	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00332	PP2Cc	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00865	Tubulin_C	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00293	PWWP	0.999999999988403	-1.15966594584151e-11	20	0	0	35	9476
SM00385	CYCLIN	0.999999999988784	-1.12156136951836e-11	34	0	0	35	9476
SM01373	MAGE	0.999999999988784	-1.12156136951836e-11	34	0	0	35	9476
SM00164	TBC	0.999999999988895	-1.11050173265239e-11	50	0	0	35	9476
SM00015	IQ	0.999999999988895	-1.11050173265239e-11	50	0	0	35	9476
SM00973	Sec63	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01153	DUF1693	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00103	ALBUMIN	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00737	ML	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00664	DoH	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00025	Pumilio	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00632	Aamy_C	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00313	PXA	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00051	DSL	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00359	PUA	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00701	PGRP	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00331	PP2C_SIG	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01193	Enolase_N	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00206	NTR	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00520	BASIC	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00392	PROF	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00307	ILWEQ	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01225	G8	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00476	DNaseIc	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01007	Aldolase_II	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01339	NODP	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00098	alkPPc	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01192	Enolase_C	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00889	EFG_IV	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00363	S4	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01249	KASH	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00678	WWE	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00227	NEBU	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01020	B2-adapt-app_C	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00564	PQQ	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00694	DysFC	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00573	HSA	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01277	MAGUK_N_PEST	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00679	CTNS	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01246	Josephin	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01263	Leuk-A4-hydro_C	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01279	Matrilin_ccoil	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00426	TEA	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00152	THY	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00058	FN1	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01178	DUF4217	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01398	Cornichon	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00057	FIMAC	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00723	AMOP	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00554	FAS1	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00140	NGF	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00955	RNB	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00483	POLXc	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00488	DEXDc2	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01338	NOD	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00491	HELICc2	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01340	DNA_mis_repair	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00733	Mterf	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00693	DysFN	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00644	Ami_2	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00486	POLBc	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01027	Beta-Casp	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM01053	CaMBD	0.999999999991755	-8.24484528732303e-12	4	0	0	35	9476
SM00327	VWA	0.999999999992089	-7.91093379724495e-12	70	0	0	35	9476
SM00291	ZnF_ZZ	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00275	G_alpha	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00222	Sec7	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00913	IBN_N	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00207	TNF	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00702	P4Hc	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00799	DENN	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00136	LamNT	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00563	PlsC	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00801	dDENN	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00726	UIM	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00568	GRAM	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00130	KR	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00829	PKS_ER	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00427	H2B	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00831	Cation_ATPase_N	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00043	CY	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00352	POU	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00088	PINT	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00146	PI3Kc	0.999999999992117	-7.88277182535532e-12	16	0	0	35	9476
SM00462	PTB	0.999999999993582	-6.4181430916498e-12	40	0	0	35	9476
SM00129	KISc	0.999999999994649	-5.35126111803558e-12	44	0	0	35	9476
SM00430	HOLI	0.999999999995191	-4.80888492626863e-12	48	0	0	35	9476
SM00225	BTB	0.999999999995208	-4.79159842351735e-12	175	0	0	35	9476
SM00369	LRR_TYP	0.999999999995208	-4.79159842351735e-12	175	0	0	35	9476
SM00202	SR	0.999999999995561	-4.43878516376658e-12	25	0	0	35	9476
SM00091	PAS	0.999999999995561	-4.43878516376658e-12	25	0	0	35	9476
SM00333	TUDOR	0.999999999995561	-4.43878516376658e-12	25	0	0	35	9476
SM00072	GuKc	0.999999999995561	-4.43878516376658e-12	25	0	0	35	9476
SM00295	B41	0.999999999995886	-4.11406430509247e-12	51	0	0	35	9476
SM00398	HMG	0.999999999995886	-4.11406430509247e-12	51	0	0	35	9476
SM00338	BRLZ	0.999999999995886	-4.11406430509247e-12	51	0	0	35	9476
SM00213	UBQ	0.999999999995977	-4.02331717141663e-12	41	0	0	35	9476
SM00132	LIM	0.999999999996266	-3.73443020422657e-12	72	0	0	35	9476
SM00336	BBOX	0.999999999996266	-3.73443020422657e-12	72	0	0	35	9476
SM00249	PHD	0.999999999996606	-3.39432277763108e-12	89	0	0	35	9476
SM00312	PX	0.99999999999707	-2.93029739839622e-12	42	0	0	35	9476
SM00423	PSI	0.99999999999707	-2.93029739839622e-12	42	0	0	35	9476
SM00199	SCY	0.99999999999707	-2.93029739839622e-12	42	0	0	35	9476
SM00297	BROMO	0.99999999999707	-2.93029739839622e-12	42	0	0	35	9476
SM00717	SANT	0.99999999999707	-2.93029739839622e-12	42	0	0	35	9476
SM00303	GPS	0.99999999999715	-2.85033223431961e-12	30	0	0	35	9476
SM00147	RasGEF	0.99999999999715	-2.85033223431961e-12	30	0	0	35	9476
SM00298	CHROMO	0.99999999999715	-2.85033223431961e-12	30	0	0	35	9476
SM00209	TSP1	0.99999999999803	-1.97045570682985e-12	64	0	0	35	9476
SM00348	IRF	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00018	PD	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00218	ZU5	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00949	PAZ	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00350	MCM	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM01139	Drf_FH3	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00329	BPI2	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM01025	BEN	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM01026	Beach	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00503	SynN	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
SM00506	A1pp	0.999999999998358	-1.64158493059389e-12	9	0	0	35	9476
