seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
X,100627109,100639991,12883,-,ENSG00000000003,6508.834480174605,-1.366502892763576,0.031624753215713994,0,0,TSPAN6,
X,100584936,100599885,14950,+,ENSG00000000005,3.0341805797647403,-2.199817155697018,0.3154969462101188,1.703959581863485e-14,2.811047620664688e-14,TNMD,
1,169662007,169854080,192074,+,ENSG00000000460,626.9548854034127,1.2901870853025892,0.036530065147658,1.7682409588062394e-277,2.679487037823532e-276,C1orf112,
1,27612064,27635185,23122,-,ENSG00000000938,108.16817356329197,2.817465336629463,0.1100382539715352,6.324797850198528e-162,4.526604645054909e-161,FGR,
7,117465784,117715971,250188,+,ENSG00000001626,5.879164444286505,3.780019061703477,0.32929110759602875,6.254339219523909e-38,1.481155821321098e-37,CFTR,
7,99238829,99311130,72302,+,ENSG00000002079,98.2569549453866,6.159998081402616,0.19855383445342384,1.0205456200348058e-260,1.4078804102526462e-259,MYH16,
7,150800403,150805118,4716,+,ENSG00000002933,94.57822367467415,-3.2316337213537785,0.11356413559044685,9.253023428386496e-191,8.066156147671324e-190,TMEM176A,
2,72129238,72148038,18801,-,ENSG00000003137,4434.3253137687525,1.0001022026433022,0.06578323032677388,4.2782855393579126e-55,1.228676779897689e-54,CYP26B1,
2,201116154,201176687,60534,+,ENSG00000003402,14993.120733754635,1.9908936637491899,0.0337920557737818,0,0,CFLAR,
8,17296794,17413528,116735,-,ENSG00000003987,1561.25784893766,3.962344366021563,0.0644425793448824,0,0,MTMR7,
8,17497088,17570573,73486,+,ENSG00000003989,774770.4435150548,5.646166365626768,0.20489563040742356,2.2114967524858524e-180,1.7956381543700512e-179,SLC7A2,
3,129555175,129606818,51644,-,ENSG00000004399,2359.957224168325,-1.141577257282962,0.0359974064440703,2.112815664358194e-224,2.281001224548484e-223,PLXND1,
4,15778275,15853232,74958,+,ENSG00000004468,1688.8556760942834,6.249946609544263,0.10223385131568677,0,0,CD38,
12,2794970,2805423,10454,+,ENSG00000004478,5410.258800231795,1.192651031086179,0.024566649019747488,0,0,FKBP4,
17,3860315,3894891,34577,-,ENSG00000004660,849.7731232426614,-1.527150247660341,0.06226918459686543,3.064505971366635e-139,1.846902261112055e-138,CAMKK1,
19,35754566,35758079,3514,-,ENSG00000004776,576.262167281425,-3.0599039907353864,0.07043568777649824,0,0,HSPB6,
19,35774532,35788822,14291,+,ENSG00000004777,85.84538834668396,-2.310476380307164,0.10138759044308049,1.280455996902504e-125,6.954596640630124e-125,ARHGAP33,
7,95583499,95596516,13018,-,ENSG00000004799,22703.168752187095,-4.9619199006178905,0.10996995736493492,0,0,PDK4,
17,43640389,43661922,21534,-,ENSG00000005102,7.185998370153874,1.4552539884525484,0.12752874522377433,5.369027180592654e-32,1.1693983030292125e-31,MEOX1,
7,11370365,11832198,461834,-,ENSG00000005108,229.08680401673263,-1.256935253409164,0.08426494143501813,3.326899685243415e-54,9.457447058451271e-54,THSD7A,
16,20610243,20797581,187339,+,ENSG00000005187,86.51791237396361,-1.3119294054728319,0.06809189705565391,4.445665629694413e-86,1.727031241045535e-85,ACSM3,
