TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS00833	25A_SYNTH_2	4.37206724358339e-12	-26.155785165224	4	4	0.210526315789474	19	12079	8638,4938,4940,4939	OASL,OAS1,OAS3,OAS2
PS00832	25A_SYNTH_1	4.37206724358339e-12	-26.155785165224	4	4	0.210526315789474	19	12079	4939,4940,4938,8638	OAS2,OAS3,OAS1,OASL
PS50152	25A_SYNTH_3	2.18386116599472e-11	-24.5473415357562	5	4	0.210526315789474	19	12079	4940,4939,4938,8638	OAS3,OAS2,OAS1,OASL
PS51886	TLDC	4.89982877723698e-05	-9.92372520388521	7	2	0.105263157894737	19	12079	10561,10964	IFI44,IFI44L
PS50053	UBIQUITIN_2	0.00296609123487789	-5.82051027549744	52	2	0.105263157894737	19	12079	9636,8638	ISG15,OASL
PS51840	C2_NT	0.00627785940078767	-5.0707262163551	4	1	0.0526315789473684	19	12079	284611	FAM102B
PS50228	SUEL_LECTIN	0.00784148016032473	-4.84832766647975	5	1	0.0526315789473684	19	12079	22859	ADGRL1
PS00640	THIOL_PROTEASE_ASN	0.0156246836961474	-4.15890332701114	10	1	0.0526315789473684	19	12079	1515	CTSV
PS00524	SMB_1	0.0156246836961474	-4.15890332701114	10	1	0.0526315789473684	19	12079	157869	SBSPON
PS50958	SMB_2	0.0156246836961474	-4.15890332701114	10	1	0.0526315789473684	19	12079	157869	SBSPON
PS00639	THIOL_PROTEASE_HIS	0.0171743672658476	-4.06433728196879	11	1	0.0526315789473684	19	12079	1515	CTSV
PS51132	OLF	0.0202668033804479	-3.89877103295509	13	1	0.0526315789473684	19	12079	22859	ADGRL1
PS00227	TUBULIN	0.0325446103432809	-3.42514350488917	21	1	0.0526315789473684	19	12079	7846	TUBA1A
PS00139	THIOL_PROTEASE_CYS	0.0325446103432809	-3.42514350488917	21	1	0.0526315789473684	19	12079	1515	CTSV
PS50227	G_PROTEIN_RECEP_F2_3	0.0416571543506594	-3.17828215199552	27	1	0.0526315789473684	19	12079	22859	ADGRL1
PS00650	G_PROTEIN_RECEP_F2_2	0.0491887658625182	-3.01209001768422	32	1	0.0526315789473684	19	12079	22859	ADGRL1
PS50221	GPS	0.050688343637128	-2.98205930335593	33	1	0.0526315789473684	19	12079	22859	ADGRL1
PS51421	RAS	0.0551736449438708	-2.89726988638205	36	1	0.0526315789473684	19	12079	148252	DIRAS1
PS50261	G_PROTEIN_RECEP_F2_4	0.088900030254302	-2.42024279614398	59	1	0.0526315789473684	19	12079	22859	ADGRL1
PS50092	TSP1	0.0960793655821565	-2.3425807042489	64	1	0.0526315789473684	19	12079	157869	SBSPON
PS50835	IG_LIKE	0.144903640834669	-1.93168630343791	429	2	0.105263157894737	19	12079	199731,4162	CADM4,MCAM
PS50005	TPR	0.154305442159881	-1.86882125024224	106	1	0.0526315789473684	19	12079	3433	IFIT2
PS50293	TPR_REGION	0.179461849977566	-1.71779262858648	125	1	0.0526315789473684	19	12079	3433	IFIT2
PS50097	BTB	0.197542728755265	-1.62180036991292	139	1	0.0526315789473684	19	12079	255877	BCL6B
PS50157	ZINC_FINGER_C2H2_2	0.322014082287888	-1.13316000058071	733	2	0.105263157894737	19	12079	255877,85460	BCL6B,ZNF518B
PS00028	ZINC_FINGER_C2H2_1	0.334451615783627	-1.09526305626292	754	2	0.105263157894737	19	12079	255877,85460	BCL6B,ZNF518B
PS00108	PROTEIN_KINASE_ST	0.387077355656338	-0.94913072050989	307	1	0.0526315789473684	19	12079	10645	CAMKK2
PS00107	PROTEIN_KINASE_ATP	0.452788952792089	-0.792329149934762	377	1	0.0526315789473684	19	12079	10645	CAMKK2
PS50011	PROTEIN_KINASE_DOM	0.536703512888119	-0.622309454473059	479	1	0.0526315789473684	19	12079	10645	CAMKK2
PS50039	FORK_HEAD_3	0.999999999976755	-2.32451918076366e-11	49	0	0	19	12079
PS01180	CUB	0.999999999976755	-2.32451918076366e-11	49	0	0	19	12079
PS51465	KAZAL_2	0.999999999976755	-2.32451918076366e-11	49	0	0	19	12079
PS50020	WW_DOMAIN_2	0.999999999976755	-2.32451918076366e-11	49	0	0	19	12079
PS50118	HMG_BOX_2	0.999999999976755	-2.32451918076366e-11	49	0	0	19	12079
PS50240	TRYPSIN_DOM	0.999999999978249	-2.17507507077829e-11	106	0	0	19	12079
PS51417	ARF	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS50027	EGF_LAM_2	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS50896	LISH	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS50237	HECT	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS50061	ETS_DOMAIN_3	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS50209	CARD	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS50115	ARFGAP	0.999999999980183	-1.9817002094085e-11	28	0	0	19	12079
PS00022	EGF_1	0.999999999980578	-1.94215885428271e-11	174	0	0	19	12079
PS50975	ATP_GRASP	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51145	ZU5	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS50033	UBX	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00223	ANNEXIN_1	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS50058	G_PROTEIN_GAMMA	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00903	CYT_DCMP_DEAMINASES_1	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51504	H15	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00023	FN2_1	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00213	LIPOCALIN	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51719	G_SEPTIN	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS50166	IMPORTIN_B_NT	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS50156	SSD	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51316	NBPF	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51253	HTH_CENPB	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00133	CARBOXYPEPT_ZN_2	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00915	PI3_4_KINASE_1	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00125	SER_THR_PHOSPHATASE	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS50960	HTH_PSQ	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51156	ELM2	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51860	REM_1	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00471	SMALL_CYTOKINES_CXC	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00980	G_PROTEIN_RECEP_F3_2	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51221	TTL	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00893	NUDIX_BOX	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00132	CARBOXYPEPT_ZN_1	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS00941	CARBOXYLESTERASE_B_2	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS51092	FN2_2	0.99999999998094	-1.90597445229059e-11	13	0	0	19	12079
PS50192	T_SNARE	0.999999999983798	-1.62020828058043e-11	25	0	0	19	12079
