TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ZHANG_INTERFERON_RESPONSE	ZHANG_INTERFERON_RESPONSE	5.46192050505321e-18	-39.7487312051301	23	8	0.296296296296296	27	17275	10561,9636,3433,4938,8638,3429,4939,4940	IFI44,ISG15,IFIT2,OAS1,OASL,IFI27,OAS2,OAS3
HECKER_IFNB1_TARGETS	HECKER_IFNB1_TARGETS	6.1429602623975e-17	-37.3286398274995	89	10	0.37037037037037	27	17275	10561,9636,10964,3433,4938,8638,3429,4939,91543,4940	IFI44,ISG15,IFI44L,IFIT2,OAS1,OASL,IFI27,OAS2,RSAD2,OAS3
BROWNE_INTERFERON_RESPONSIVE_GENES	BROWNE_INTERFERON_RESPONSIVE_GENES	4.36401839267079e-16	-35.367968205307	66	9	0.333333333333333	27	17275	91543,4939,8638,3429,10964,3433,9636,4938,10561	RSAD2,OAS2,OASL,IFI27,IFI44L,IFIT2,ISG15,OAS1,IFI44
FARMER_BREAST_CANCER_CLUSTER_1	FARMER_BREAST_CANCER_CLUSTER_1	6.74695611558737e-16	-34.9322700305659	39	8	0.296296296296296	27	17275	10561,4938,9636,10964,8638,4940,4939,91543	IFI44,OAS1,ISG15,IFI44L,OASL,OAS3,OAS2,RSAD2
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN	GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN	1.38630134873479e-15	-34.2121370944464	181	11	0.407407407407407	27	17275	3429,8638,4940,4939,91543,10561,4938,9636,4248,10964,3433	IFI27,OASL,OAS3,OAS2,RSAD2,IFI44,OAS1,ISG15,MGAT3,IFI44L,IFIT2
MOSERLE_IFNA_RESPONSE	MOSERLE_IFNA_RESPONSE	2.50479733179482e-14	-31.317983476124	31	7	0.259259259259259	27	17275	8638,10561,4938,10964,91543,3433,4939	OASL,IFI44,OAS1,IFI44L,RSAD2,IFIT2,OAS2
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	3.74328167215933e-14	-30.9162286227775	166	10	0.37037037037037	27	17275	10561,9636,3433,10964,4938,8638,3429,4939,91543,4940	IFI44,ISG15,IFIT2,IFI44L,OAS1,OASL,IFI27,OAS2,RSAD2,OAS3
GO_RESPONSE_TO_TYPE_I_INTERFERON	GO_RESPONSE_TO_TYPE_I_INTERFERON	6.13411965474212e-14	-30.4223247296098	66	8	0.296296296296296	27	17275	8638,3429,4939,91543,4940,9636,3433,4938	OASL,IFI27,OAS2,RSAD2,OAS3,ISG15,IFIT2,OAS1
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	6.76594397523761e-14	-30.3242895119297	176	10	0.37037037037037	27	17275	4938,3433,10964,9636,10561,4940,91543,4939,3429,8638	OAS1,IFIT2,IFI44L,ISG15,IFI44,OAS3,RSAD2,OAS2,IFI27,OASL
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_UP	GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_UP	6.76594397523761e-14	-30.3242895119297	176	10	0.37037037037037	27	17275	4940,4939,91543,3429,8638,4938,9636,3433,10964,10561	OAS3,OAS2,RSAD2,IFI27,OASL,OAS1,ISG15,IFIT2,IFI44L,IFI44
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	7.1646223698378e-14	-30.2670359468632	177	10	0.37037037037037	27	17275	8638,3429,91543,4939,4940,10561,10964,3433,9636,4938	OASL,IFI27,RSAD2,OAS2,OAS3,IFI44,IFI44L,IFIT2,ISG15,OAS1
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	8.49020476192986e-14	-30.0972781838713	180	10	0.37037037037037	27	17275	4938,9636,3433,10964,10561,4940,4939,91543,3429,8638	OAS1,ISG15,IFIT2,IFI44L,IFI44,OAS3,OAS2,RSAD2,IFI27,OASL
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	8.90377084469694e-14	-30.0497164244946	69	8	0.296296296296296	27	17275	4939,8638,3429,10964,3433,9636,4938,10561	OAS2,OASL,IFI27,IFI44L,IFIT2,ISG15,OAS1,IFI44
GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_UP	GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_UP	8.97860093880448e-14	-30.0413472292007	181	10	0.37037037037037	27	17275	10645,4938,9636,3433,10964,10561,4940,4939,91543,8638	CAMKK2,OAS1,ISG15,IFIT2,IFI44L,IFI44,OAS3,OAS2,RSAD2,OASL
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN	8.97860093880448e-14	-30.0413472292007	181	10	0.37037037037037	27	17275	10561,4938,9636,3433,10964,3429,8638,4940,4939,91543	IFI44,OAS1,ISG15,IFIT2,IFI44L,IFI27,OASL,OAS3,OAS2,RSAD2
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	8.97860093880448e-14	-30.0413472292007	181	10	0.37037037037037	27	17275	4940,91543,4939,3429,8638,4938,10964,3433,9636,10561	OAS3,RSAD2,OAS2,IFI27,OASL,OAS1,IFI44L,IFIT2,ISG15,IFI44
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	1.05986166925075e-13	-29.8754678100214	184	10	0.37037037037037	27	17275	3429,8638,4940,4939,91543,10561,4938,9636,3433,10964	IFI27,OASL,OAS3,OAS2,RSAD2,IFI44,OAS1,ISG15,IFIT2,IFI44L
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN	GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN	1.11941425841218e-13	-29.8208006439797	185	10	0.37037037037037	27	17275	4938,3433,10964,9636,10561,4940,91543,4939,3429,8638	OAS1,IFIT2,IFI44L,ISG15,IFI44,OAS3,RSAD2,OAS2,IFI27,OASL
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN	GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN	1.18194988218711e-13	-29.7664406916946	186	10	0.37037037037037	27	17275	3433,10964,9636,4938,10561,91543,4939,4940,8638,3429	IFIT2,IFI44L,ISG15,OAS1,IFI44,RSAD2,OAS2,OAS3,OASL,IFI27
GSE42021_TREG_VS_TCONV_PLN_UP	GSE42021_TREG_VS_TCONV_PLN_UP	1.24759991021619e-13	-29.7123845751363	187	10	0.37037037037037	27	17275	8638,3429,4939,91543,4940,10561,9636,10964,3433,4938	OASL,IFI27,OAS2,RSAD2,OAS3,IFI44,ISG15,IFI44L,IFIT2,OAS1
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	1.24759991021619e-13	-29.7123845751363	187	10	0.37037037037037	27	17275	10561,4938,10964,3433,9636,3429,8638,4940,91543,4939	IFI44,OAS1,IFI44L,IFIT2,ISG15,IFI27,OASL,OAS3,RSAD2,OAS2
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN	GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN	1.31650070751677e-13	-29.658628971546	188	10	0.37037037037037	27	17275	4940,91543,4939,3429,8638,4938,3433,10964,9636,10561	OAS3,RSAD2,OAS2,IFI27,OASL,OAS1,IFIT2,IFI44L,ISG15,IFI44
GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	1.38879379415721e-13	-29.6051706125014	189	10	0.37037037037037	27	17275	10561,4938,9636,10964,3433,3429,8638,4940,4939,91543	IFI44,OAS1,ISG15,IFI44L,IFIT2,IFI27,OASL,OAS3,OAS2,RSAD2
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	1.38879379415721e-13	-29.6051706125014	189	10	0.37037037037037	27	17275	4940,91543,4939,3429,8638,4938,3433,10964,9636,10561	OAS3,RSAD2,OAS2,IFI27,OASL,OAS1,IFIT2,IFI44L,ISG15,IFI44
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	1.54414968030063e-13	-29.4991328188188	191	10	0.37037037037037	27	17275	4939,91543,4940,8638,3429,9636,3433,10964,4938,10561	OAS2,RSAD2,OAS3,OASL,IFI27,ISG15,IFIT2,IFI44L,OAS1,IFI44
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	1.54414968030063e-13	-29.4991328188188	191	10	0.37037037037037	27	17275	4938,10964,3433,9636,10561,4940,91543,4939,3429,8638	OAS1,IFI44L,IFIT2,ISG15,IFI44,OAS3,RSAD2,OAS2,IFI27,OASL
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	1.6275227946972e-13	-29.4465471079617	192	10	0.37037037037037	27	17275	8638,3429,91543,4939,4940,10561,10964,3433,9636,4938	OASL,IFI27,RSAD2,OAS2,OAS3,IFI44,IFI44L,IFIT2,ISG15,OAS1
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	6.63334493513158e-13	-28.041497016847	145	9	0.333333333333333	27	17275	4940,4939,91543,3429,4938,9636,10964,3433,10561	OAS3,OAS2,RSAD2,IFI27,OAS1,ISG15,IFI44L,IFIT2,IFI44
DAUER_STAT3_TARGETS_DN	DAUER_STAT3_TARGETS_DN	8.03429350683958e-13	-27.8498871405635	49	7	0.259259259259259	27	17275	4939,9636,4940,4938,10561,8638,3429	OAS2,ISG15,OAS3,OAS1,IFI44,OASL,IFI27
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.05922299942521e-12	-27.5734854960048	93	8	0.296296296296296	27	17275	91543,8638,3429,9636,10964,3433,4938,10561	RSAD2,OASL,IFI27,ISG15,IFI44L,IFIT2,OAS1,IFI44
GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN	GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN	1.21768665538089e-12	-27.4340682413303	155	9	0.333333333333333	27	17275	4938,10964,9636,10561,4940,91543,4939,3429,8638	OAS1,IFI44L,ISG15,IFI44,OAS3,RSAD2,OAS2,IFI27,OASL
RADAEVA_RESPONSE_TO_IFNA1_UP	RADAEVA_RESPONSE_TO_IFNA1_UP	1.24748262669946e-12	-27.4098934938754	52	7	0.259259259259259	27	17275	10964,3433,91543,9636,4938,10561,3429	IFI44L,IFIT2,RSAD2,ISG15,OAS1,IFI44,IFI27
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	1.71957449100166e-12	-27.0889442446614	161	9	0.333333333333333	27	17275	4940,4939,91543,3429,8638,9636,10964,3433,10561	OAS3,OAS2,RSAD2,IFI27,OASL,ISG15,IFI44L,IFIT2,IFI44
